code,type,text,weight
work_B_hwa_ex_water,effect,업무는 좋은 쪽으로 풀릴 수 있소. 움직일 힘이 살아 있소.,1
work_B_hwa_ex_water,action,성과가 보이는 일부터 하시오. 이 정도면 움직일 만하오.,1
work_B_hwa_ex_water,state,불기운이 강하게 살아 길을 돕소. 물기운도 때를 맞추오.,1
work_B_hwa_ex_wood,intro,업무운은 불기운이 살아 있소. 나서도 좋겠소.,1
work_B_hwa_ex_wood,effect,업무는 좋은 쪽으로 풀릴 수 있소. 움직일 힘이 살아 있소.,1
work_B_hwa_ex_wood,action,성과가 보이는 일부터 하시오. 이 정도면 움직일 만하오.,1
work_B_hwa_ex_wood,state,불기운이 강하게 살아 길을 돕소. 변화도 좋은 쪽으로 움직이오.,1
work_B_mok_df_earth,intro,업무운은 목기운이 살아 있소. 나서도 좋겠소.,1
work_B_mok_df_earth,effect,업무는 좋은 쪽으로 풀릴 수 있소. 새 길이 보이오.,1
work_B_mok_df_earth,action,성과가 보이는 일부터 하시오. 이 정도면 움직일 만하오.,1
work_B_mok_df_earth,state,목기운이 조금 흐려도 오늘은 바로잡을 수 있소. 차분한 기운도 길을 돕소.,1
work_B_mok_df_fire,intro,업무운은 목기운이 살아 있소. 나서도 좋겠소.,1
work_B_mok_df_fire,effect,업무는 좋은 쪽으로 풀릴 수 있소. 새 길이 보이오.,1
work_B_mok_df_fire,action,성과가 보이는 일부터 하시오. 이 정도면 움직일 만하오.,1
work_B_mok_df_fire,state,목기운이 조금 흐려도 오늘은 바로잡을 수 있소. 밝은 기운이 힘을 보태오.,1
work_B_mok_df_water,intro,업무운은 목기운이 살아 있소. 나서도 좋겠소.,1
work_B_mok_df_water,effect,업무는 좋은 쪽으로 풀릴 수 있소. 새 길이 보이오.,1
work_B_mok_df_water,action,성과가 보이는 일부터 하시오. 이 정도면 움직일 만하오.,1
work_B_mok_df_water,state,목기운이 조금 흐려도 오늘은 바로잡을 수 있소. 물기운도 때를 맞추오.,1
work_B_mok_df_wood,intro,업무운은 목기운이 살아 있소. 나서도 좋겠소.,1
work_B_mok_df_wood,effect,업무는 좋은 쪽으로 풀릴 수 있소. 새 길이 보이오.,1
work_B_mok_df_wood,action,성과가 보이는 일부터 하시오. 이 정도면 움직일 만하오.,1
work_B_mok_df_wood,state,목기운이 조금 흐려도 오늘은 바로잡을 수 있소. 변화도 좋은 쪽으로 움직이오.,1
work_B_mok_ex_earth,intro,업무운은 목기운이 살아 있소. 나서도 좋겠소.,1
work_B_mok_ex_earth,effect,업무는 좋은 쪽으로 풀릴 수 있소. 새 길이 보이오.,1
work_B_mok_ex_earth,action,성과가 보이는 일부터 하시오. 이 정도면 움직일 만하오.,1
work_B_mok_ex_earth,state,목기운이 강하게 살아 길을 돕소. 차분한 기운도 길을 돕소.,1
work_B_mok_ex_fire,intro,업무운은 목기운이 살아 있소. 나서도 좋겠소.,1
work_B_mok_ex_fire,effect,업무는 좋은 쪽으로 풀릴 수 있소. 새 길이 보이오.,1
work_B_mok_ex_fire,action,성과가 보이는 일부터 하시오. 이 정도면 움직일 만하오.,1
work_B_mok_ex_fire,state,목기운이 강하게 살아 길을 돕소. 밝은 기운이 힘을 보태오.,1
work_B_mok_ex_water,intro,업무운은 목기운이 살아 있소. 나서도 좋겠소.,1
work_B_mok_ex_water,effect,업무는 좋은 쪽으로 풀릴 수 있소. 새 길이 보이오.,1
work_B_mok_ex_water,action,성과가 보이는 일부터 하시오. 이 정도면 움직일 만하오.,1
work_B_mok_ex_water,state,목기운이 강하게 살아 길을 돕소. 물기운도 때를 맞추오.,1
work_B_mok_ex_wood,intro,업무운은 목기운이 살아 있소. 나서도 좋겠소.,1
work_B_mok_ex_wood,effect,업무는 좋은 쪽으로 풀릴 수 있소. 새 길이 보이오.,1
work_B_mok_ex_wood,action,성과가 보이는 일부터 하시오. 이 정도면 움직일 만하오.,1
work_B_mok_ex_wood,state,목기운이 강하게 살아 길을 돕소. 변화도 좋은 쪽으로 움직이오.,1
work_B_su_df_earth,intro,업무운은 물기운이 살아 있소. 나서도 좋겠소.,1
work_B_su_df_earth,effect,업무는 좋은 쪽으로 풀릴 수 있소. 때를 읽는 감이 살아 있소.,1
work_B_su_df_earth,action,중요한 일부터 처리하시오. 망설이지 말고 해보시오.,1
work_B_su_df_earth,state,물기운이 조금 흐려도 오늘은 바로잡을 수 있소. 차분한 기운도 길을 돕소.,1
work_B_su_df_fire,intro,업무운은 물기운이 살아 있소. 나서도 좋겠소.,1
work_B_su_df_fire,effect,업무는 좋은 쪽으로 풀릴 수 있소. 때를 읽는 감이 살아 있소.,1
work_B_su_df_fire,action,중요한 일부터 처리하시오. 망설이지 말고 해보시오.,1
work_B_su_df_fire,state,물기운이 조금 흐려도 오늘은 바로잡을 수 있소. 밝은 기운이 힘을 보태오.,1
work_B_su_df_water,intro,업무운은 물기운이 살아 있소. 나서도 좋겠소.,1
work_B_su_df_water,effect,업무는 좋은 쪽으로 풀릴 수 있소. 때를 읽는 감이 살아 있소.,1
work_B_su_df_water,action,중요한 일부터 처리하시오. 망설이지 말고 해보시오.,1
work_B_su_df_water,state,물기운이 조금 흐려도 오늘은 바로잡을 수 있소. 물기운도 때를 맞추오.,1
work_B_su_df_wood,intro,업무운은 물기운이 살아 있소. 나서도 좋겠소.,1
work_B_su_df_wood,effect,업무는 좋은 쪽으로 풀릴 수 있소. 때를 읽는 감이 살아 있소.,1
work_B_su_df_wood,action,중요한 일부터 처리하시오. 망설이지 말고 해보시오.,1
work_B_su_df_wood,state,물기운이 조금 흐려도 오늘은 바로잡을 수 있소. 변화도 좋은 쪽으로 움직이오.,1
work_B_su_ex_earth,intro,업무운은 물기운이 살아 있소. 나서도 좋겠소.,1
work_B_su_ex_earth,effect,업무는 좋은 쪽으로 풀릴 수 있소. 때를 읽는 감이 살아 있소.,1
work_B_su_ex_earth,action,중요한 일부터 처리하시오. 망설이지 말고 해보시오.,1
work_B_su_ex_earth,state,물기운이 강하게 살아 길을 돕소. 차분한 기운도 길을 돕소.,1
work_B_su_ex_fire,intro,업무운은 물기운이 살아 있소. 나서도 좋겠소.,1
work_B_su_ex_fire,effect,업무는 좋은 쪽으로 풀릴 수 있소. 때를 읽는 감이 살아 있소.,1
work_B_su_ex_fire,action,중요한 일부터 처리하시오. 망설이지 말고 해보시오.,1
work_B_su_ex_fire,state,물기운이 강하게 살아 길을 돕소. 밝은 기운이 힘을 보태오.,1
work_B_su_ex_water,intro,업무운은 물기운이 살아 있소. 나서도 좋겠소.,1
work_B_su_ex_water,effect,업무는 좋은 쪽으로 풀릴 수 있소. 때를 읽는 감이 살아 있소.,1
work_B_su_ex_water,action,중요한 일부터 처리하시오. 망설이지 말고 해보시오.,1
work_B_su_ex_water,state,물기운이 강하게 살아 길을 돕소. 물기운도 때를 맞추오.,1
work_B_su_ex_wood,intro,업무운은 물기운이 살아 있소. 나서도 좋겠소.,1
work_B_su_ex_wood,effect,업무는 좋은 쪽으로 풀릴 수 있소. 때를 읽는 감이 살아 있소.,1
work_B_su_ex_wood,action,중요한 일부터 처리하시오. 망설이지 말고 해보시오.,1
work_B_su_ex_wood,state,물기운이 강하게 살아 길을 돕소. 변화도 좋은 쪽으로 움직이오.,1
work_B_to_df_earth,intro,업무운은 토기운이 살아 있소. 나서도 좋겠소.,1
work_B_to_df_earth,effect,업무는 좋은 쪽으로 풀릴 수 있소. 중심이 크게 흔들리지 않소.,1
work_B_to_df_earth,action,중요한 일부터 처리하시오. 망설이지 말고 해보시오.,1
work_B_to_df_earth,state,토기운이 조금 흐려도 오늘은 바로잡을 수 있소. 차분한 기운도 길을 돕소.,1
work_B_to_df_fire,intro,업무운은 토기운이 살아 있소. 나서도 좋겠소.,1
work_B_to_df_fire,effect,업무는 좋은 쪽으로 풀릴 수 있소. 중심이 크게 흔들리지 않소.,1
work_B_to_df_fire,action,중요한 일부터 처리하시오. 망설이지 말고 해보시오.,1
work_B_to_df_fire,state,토기운이 조금 흐려도 오늘은 바로잡을 수 있소. 밝은 기운이 힘을 보태오.,1
work_B_to_df_water,intro,업무운은 토기운이 살아 있소. 나서도 좋겠소.,1
work_B_to_df_water,effect,업무는 좋은 쪽으로 풀릴 수 있소. 중심이 크게 흔들리지 않소.,1
work_B_to_df_water,action,중요한 일부터 처리하시오. 망설이지 말고 해보시오.,1
work_B_to_df_water,state,토기운이 조금 흐려도 오늘은 바로잡을 수 있소. 물기운도 때를 맞추오.,1
work_B_to_df_wood,intro,업무운은 토기운이 살아 있소. 나서도 좋겠소.,1
work_B_to_df_wood,effect,업무는 좋은 쪽으로 풀릴 수 있소. 중심이 크게 흔들리지 않소.,1
work_B_to_df_wood,action,중요한 일부터 처리하시오. 망설이지 말고 해보시오.,1
work_B_to_df_wood,state,토기운이 조금 흐려도 오늘은 바로잡을 수 있소. 변화도 좋은 쪽으로 움직이오.,1
work_B_to_ex_earth,intro,업무운은 토기운이 살아 있소. 나서도 좋겠소.,1
work_B_to_ex_earth,effect,업무는 좋은 쪽으로 풀릴 수 있소. 중심이 크게 흔들리지 않소.,1
work_B_to_ex_earth,action,중요한 일부터 처리하시오. 망설이지 말고 해보시오.,1
work_B_to_ex_earth,state,토기운이 강하게 살아 길을 돕소. 차분한 기운도 길을 돕소.,1
work_B_to_ex_fire,intro,업무운은 토기운이 살아 있소. 나서도 좋겠소.,1
work_B_to_ex_fire,effect,업무는 좋은 쪽으로 풀릴 수 있소. 중심이 크게 흔들리지 않소.,1
work_B_to_ex_fire,action,중요한 일부터 처리하시오. 망설이지 말고 해보시오.,1
work_B_to_ex_fire,state,토기운이 강하게 살아 길을 돕소. 밝은 기운이 힘을 보태오.,1
work_B_to_ex_water,intro,업무운은 토기운이 살아 있소. 나서도 좋겠소.,1
work_B_to_ex_water,effect,업무는 좋은 쪽으로 풀릴 수 있소. 중심이 크게 흔들리지 않소.,1
work_B_to_ex_water,action,중요한 일부터 처리하시오. 망설이지 말고 해보시오.,1
work_B_to_ex_water,state,토기운이 강하게 살아 길을 돕소. 물기운도 때를 맞추오.,1
work_B_to_ex_wood,intro,업무운은 토기운이 살아 있소. 나서도 좋겠소.,1
work_B_to_ex_wood,effect,업무는 좋은 쪽으로 풀릴 수 있소. 중심이 크게 흔들리지 않소.,1
work_B_to_ex_wood,action,중요한 일부터 처리하시오. 망설이지 말고 해보시오.,1
work_B_to_ex_wood,state,토기운이 강하게 살아 길을 돕소. 변화도 좋은 쪽으로 움직이오.,1
work_B1,intro,업무운은 중간 이상이오. 방심만 삼가시오.,1
work_B1,intro,일의 기운은 나쁘지 않으나 다시 살피시오.,1
work_B1,effect,업무는 확인한 만큼 안정되오.,1
work_B1,effect,작은 점검이 뒤탈을 줄여줄 것이오.,1
work_B1,action,일의 순서부터 다시 정하시오. 한 번 더 살피고 움직이시오.,1
work_B1,action,속도보다 확인을 먼저 하시오. 순서를 지키면 무난하오.,1
work_B1_geum_df_earth,intro,업무운은 분별을 다시 살피시오. 서두르진 마시오.,1
work_B1_geum_df_earth,effect,업무는 확인한 만큼 안정되오. 기준은 있으나 말이 굳을 수 있소.,1
work_B1_geum_df_earth,action,일의 순서부터 다시 정하시오. 한 번 더 살피고 움직이시오.,1
work_B1_geum_df_earth,state,분별이 흐려 한 번 더 살펴야 하오. 차분한 기운이 속도를 낮추오.,1
work_B1_geum_df_fire,intro,업무운은 분별을 다시 살피시오. 서두르진 마시오.,1
work_B1_geum_df_fire,effect,업무는 확인한 만큼 안정되오. 기준은 있으나 말이 굳을 수 있소.,1
work_B1_geum_df_fire,action,일의 순서부터 다시 정하시오. 한 번 더 살피고 움직이시오.,1
work_B1_geum_df_fire,state,분별이 흐려 한 번 더 살펴야 하오. 밝은 기운에 말이 빨라질 수 있소.,1
work_B1_geum_df_water,intro,업무운은 분별을 다시 살피시오. 서두르진 마시오.,1
work_B1_geum_df_water,effect,업무는 확인한 만큼 안정되오. 기준은 있으나 말이 굳을 수 있소.,1
work_B1_geum_df_water,action,일의 순서부터 다시 정하시오. 한 번 더 살피고 움직이시오.,1
work_B1_geum_df_water,state,분별이 흐려 한 번 더 살펴야 하오. 물기운이 깊어 결론이 늦을 수 있소.,1
work_B1_geum_df_wood,intro,업무운은 분별을 다시 살피시오. 서두르진 마시오.,1
work_B1_geum_df_wood,effect,업무는 확인한 만큼 안정되오. 기준은 있으나 말이 굳을 수 있소.,1
work_B1_geum_df_wood,action,일의 순서부터 다시 정하시오. 한 번 더 살피고 움직이시오.,1
work_B1_geum_df_wood,state,분별이 흐려 한 번 더 살펴야 하오. 변화가 많아 생각이 퍼질 수 있소.,1
work_B1_geum_ex_earth,intro,업무운은 분별을 다시 살피시오. 서두르진 마시오.,1
work_B1_geum_ex_earth,effect,업무는 확인한 만큼 안정되오. 기준은 있으나 말이 굳을 수 있소.,1
work_B1_geum_ex_earth,action,일의 순서부터 다시 정하시오. 한 번 더 살피고 움직이시오.,1
work_B1_geum_ex_earth,state,분별이 강해 말이 차가울 수 있소. 차분한 기운이 속도를 낮추오.,1
work_B1_geum_ex_fire,intro,업무운은 분별을 다시 살피시오. 서두르진 마시오.,1
work_B1_geum_ex_fire,effect,업무는 확인한 만큼 안정되오. 기준은 있으나 말이 굳을 수 있소.,1
work_B1_geum_ex_fire,action,일의 순서부터 다시 정하시오. 한 번 더 살피고 움직이시오.,1
work_B1_geum_ex_fire,state,분별이 강해 말이 차가울 수 있소. 밝은 기운에 말이 빨라질 수 있소.,1
work_B1_geum_ex_water,intro,업무운은 분별을 다시 살피시오. 서두르진 마시오.,1
work_B1_geum_ex_water,effect,업무는 확인한 만큼 안정되오. 기준은 있으나 말이 굳을 수 있소.,1
work_B1_geum_ex_water,action,일의 순서부터 다시 정하시오. 한 번 더 살피고 움직이시오.,1
work_B1_geum_ex_water,state,분별이 강해 말이 차가울 수 있소. 물기운이 깊어 결론이 늦을 수 있소.,1
work_B1_geum_ex_wood,intro,업무운은 분별을 다시 살피시오. 서두르진 마시오.,1
work_B1_geum_ex_wood,effect,업무는 확인한 만큼 안정되오. 기준은 있으나 말이 굳을 수 있소.,1
work_B1_geum_ex_wood,action,일의 순서부터 다시 정하시오. 한 번 더 살피고 움직이시오.,1
work_B1_geum_ex_wood,state,분별이 강해 말이 차가울 수 있소. 변화가 많아 생각이 퍼질 수 있소.,1
work_B1_hwa_df_earth,intro,업무운은 불기운을 다시 살피시오. 서두르진 마시오.,1
work_B1_hwa_df_earth,effect,업무는 확인한 만큼 안정되오. 기운은 있으나 속도를 낮추시오.,1
work_B1_hwa_df_earth,action,속도보다 확인을 먼저 하시오. 순서를 지키면 무난하오.,1
work_B1_hwa_df_earth,state,불기운이 약해 시작이 더딜 수 있소. 차분한 기운이 속도를 낮추오.,1
work_B1_hwa_df_fire,intro,업무운은 불기운을 다시 살피시오. 서두르진 마시오.,1
work_B1_hwa_df_fire,effect,업무는 확인한 만큼 안정되오. 기운은 있으나 속도를 낮추시오.,1
work_B1_hwa_df_fire,action,속도보다 확인을 먼저 하시오. 순서를 지키면 무난하오.,1
work_B1_hwa_df_fire,state,불기운이 약해 시작이 더딜 수 있소. 밝은 기운에 말이 빨라질 수 있소.,1
work_B1_hwa_df_water,intro,업무운은 불기운을 다시 살피시오. 서두르진 마시오.,1
work_B1_hwa_df_water,effect,업무는 확인한 만큼 안정되오. 기운은 있으나 속도를 낮추시오.,1
work_B1_hwa_df_water,action,속도보다 확인을 먼저 하시오. 순서를 지키면 무난하오.,1
work_B1_hwa_df_water,state,불기운이 약해 시작이 더딜 수 있소. 물기운이 깊어 결론이 늦을 수 있소.,1
work_B1_hwa_df_wood,intro,업무운은 불기운을 다시 살피시오. 서두르진 마시오.,1
work_B1_hwa_df_wood,effect,업무는 확인한 만큼 안정되오. 기운은 있으나 속도를 낮추시오.,1
work_B1_hwa_df_wood,action,속도보다 확인을 먼저 하시오. 순서를 지키면 무난하오.,1
work_B1_hwa_df_wood,state,불기운이 약해 시작이 더딜 수 있소. 변화가 많아 생각이 퍼질 수 있소.,1
work_B1_hwa_ex_earth,intro,업무운은 불기운을 다시 살피시오. 서두르진 마시오.,1
work_B1_hwa_ex_earth,effect,업무는 확인한 만큼 안정되오. 기운은 있으나 속도를 낮추시오.,1
work_B1_hwa_ex_earth,action,속도보다 확인을 먼저 하시오. 순서를 지키면 무난하오.,1
work_B1_hwa_ex_earth,state,불기운이 강해 행동이 앞설 수 있소. 차분한 기운이 속도를 낮추오.,1
